label,Stencil aperture,Stencil thickness,Peak reflow temperature,Placement offset,Ambient relative humidity
0,0.3449716992767011,0.10162119288747086,256.0360639919726,10.528860502996658,39.005588333470286
0,0.3406350776925444,0.09860133977366173,255.21200278140793,-1.9766253331232673,34.5573431312674
0,0.33722987445004793,0.1013982275856881,252.82808389068884,-0.6109813546555234,40.12647890115744
0,0.3344488462654415,0.0995735065781367,253.70526726268054,2.6821344562216516,39.40058732762134
0,0.32915326707639087,0.0974899693439216,253.07074449338225,4.384399145675067,47.74356403670554
0,0.33066990586542483,0.09855233735154899,251.25660435316482,2.201923054162015,39.521627295183315
0,0.34614855658588195,0.10119698086111682,254.9428226949478,-0.1834045616128106,40.130417173546974
0,0.32973649327259164,0.09796475488393878,252.78719472195374,-5.6873539508214,37.01932938981563
0,0.34255901836840225,0.0994704620203755,253.70795116443858,6.574709607982604,40.41368931049904
0,0.3361460715969308,0.10254575747421366,254.9501680164283,3.9951069652181403,44.18708607917167
1,0.3637424062168863,0.10390778733775613,257.2118328706165,47.268091376695,53.879106419854246
0,0.3325423730842555,0.10242287119898176,251.28320895802335,31.690929876065127,43.084571298004576
0,0.3493586734366806,0.10212423059250013,254.8814926036816,15.292245971717934,46.70703343111895
1,0.3628315384174407,0.1034634360492036,255.56354193630025,29.67712109678806,46.99449259438258
0,0.33524390087094386,0.09927658608609752,255.50241261192556,30.84301801308295,37.71627801173787
0,0.34741476576198704,0.09826913693231999,253.61269912909128,-7.800911453161139,40.95438341604541
0,0.3397997315627544,0.10223514030153977,254.1879107257659,7.273839445338356,43.64877760826818
1,0.3569823740873219,0.10253274741044809,257.25587982828205,34.17902959652417,51.79283482897299
0,0.34799528064849095,0.10161761557367749,255.37607847710382,0.902141054295985,32.35100136819384
0,0.339266623681384,0.10387432802242753,254.14737937854838,7.999849550878938,39.23903978211159
0,0.3425071703940429,0.10105037157899865,255.12799604574192,12.84930602269749,41.16314348486847
0,0.3370387295328249,0.0981161432693355,255.71342459164038,2.52154462738963,41.15078681984873
1,0.3546880876040679,0.10285424101243443,257.7513124267669,28.346047965642214,52.09156119672928
0,0.3468638086506366,0.10108644222854539,255.8156353525319,-5.412399323167362,35.80618223061763
0,0.33943083752989833,0.09891356251274473,254.42976400163604,7.706263888489793,35.50524794181501
0,0.35331766553967775,0.09724593411432228,254.64135758100684,-9.556316198219532,38.03717945384567
0,0.3276597275000667,0.10057169402598522,253.4847528908281,-0.9642292940335201,41.17708612866394
0,0.353042169586098,0.10186079515432708,257.1664608258302,-3.617723933248038,39.099972819407625
0,0.33143561625615753,0.10204038441184772,254.66145167577434,20.64324754524299,40.64606363867295
0,0.35413615442785346,0.10406026485894143,258.61005969553327,17.76799674161017,44.12446375948328
0,0.341672158149557,0.10290704187378973,259.18371215100336,28.95043687617519,48.649573410066566
0,0.33127429157652305,0.09986664446889185,251.78850857500422,-15.144328991464098,40.36940213078847
0,0.3374739452894427,0.10030782228685999,255.7192369526522,-9.713646996896578,39.3644732213907
1,0.3422129126786195,0.10399928466057906,259.46483454206566,48.767716004563695,40.70026503242304
0,0.34755305453075586,0.1002561632028369,258.75902492743353,22.74976927184219,42.76407675771053
0,0.3467541083822796,0.10222754005669013,252.76938715371716,0.5071940004492954,32.0180577810424
0,0.3513389701455851,0.10165326874299092,257.10078775824695,8.680369225396706,34.30867504466188
0,0.33091384728731865,0.10022164567923333,256.7736223469769,-9.02795814875058,38.51696081320574
0,0.33999797312300906,0.10312225355530452,254.15578365660048,1.2569004847625032,36.87592405177002
0,0.3529522022804642,0.10302042443972367,258.5885653823508,35.63865375435807,46.25955206648648
1,0.3405539235170346,0.10313807268590187,260.86997477506327,13.406976916477797,44.06768717101536
0,0.3585081159107426,0.10144438717241058,257.9073740227636,31.069328869361662,46.58934550365169
0,0.33944630592425856,0.09998434263712912,256.2463659457938,1.4767974857710335,39.479403502362075
